;projectID;topic;title
5058;101061677;HORIZON-EURATOM-2021-NRT-01-13;Towards a European nuclear competence area
5059;101060320;HORIZON-CL6-2021-BIODIV-01-21;Impact and dependence of business on biodiversity
5060;101082081;HORIZON-CL6-2022-BIODIV-01-04;Natural capital accounting: Measuring the biodiversity footprint of products and organizations
5061;101091246;HORIZON-MISS-2021-SOIL-02-08;Next generation soil advisors
5062;101086600;HORIZON-CL6-2022-GOVERNANCE-01-12;Thematic networks to compile and share knowledge ready for practice
5063;101084647;HORIZON-CL6-2022-FARM2FORK-01-12;Agro-ecological approaches in African agriculture systems
5064;101043014;ERC-2021-STG;ERC STARTING GRANTS
5065;101057062;HORIZON-HLTH-2021-TOOL-06-03;Innovative tools for use and re-use of health data (in particular of electronic health records and/or patient registries)
5066;101040002;ERC-2021-STG;ERC STARTING GRANTS
5067;101076292;ERC-2022-STG;ERC STARTING GRANTS
5068;101094299;HORIZON-INFRA-2022-TECH-01-01;R&D for the next generation of scientific instrumentation, tools and methods
5069;101094455;HORIZON-WIDERA-2022-ERA-01-32;An experimentation space for the uptake and use of R&I results for EU resilience and future preparedness
5070;101070278;HORIZON-CL4-2021-HUMAN-01-21;Art-driven use experiments and design (RIA)
5071;101059909;HORIZON-CL6-2021-CIRCBIO-01-01;Circular Cities and Regions Initiative (CCRI)’s circular systemic solutions
5072;101063688;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5073;101079372;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
5074;101057619;HORIZON-HLTH-2021-DISEASE-04-02;Building a European innovation platform for the repurposing of medicinal products
5075;101067927;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5076;101094758;HORIZON-CL2-2022-TRANSFORMATIONS-01-07;Conditions for the successful development of skills matched to needs
5077;101058487;HORIZON-CL4-2021-RESILIENCE-01-10;Paving the way to an increased share of recycled plastics in added value products (RIA)
5078;101084443;HORIZON-CL5-2021-D3-03-09;Carbon-negative sustainable biofuel production
5079;101040572;ERC-2021-STG;ERC STARTING GRANTS
5080;101060201;HORIZON-WIDERA-2021-ACCESS-02-01;Twinning Western Balkans Special
5081;101065991;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5082;101057730;HORIZON-HLTH-2021-DISEASE-04-04;Clinical validation of artificial intelligence (AI) solutions for treatment and care
5083;101060382;HORIZON-CL6-2021-GOVERNANCE-01-24;Supporting knowledge exchange between all AKIS actors in the Member States by means of an EU-wide interactive knowledge reservoir
5084;101079196;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
5085;101069491;HORIZON-CL5-2021-D2-01-10;Technologies for non- CO2 greenhouse gases removal
5086;101057482;HORIZON-HLTH-2021-CARE-05-02;Data-driven decision-support tools for better health care delivery and policy-making with a focus on cancer
5087;101065328;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5088;101073533;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
5089;101063130;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5090;101057514;HORIZON-HLTH-2021-DISEASE-04-01;Improved supportive, palliative, survivorship and end-of-life care of cancer patients
5091;101082238;ERC-2022-POC2;ERC PROOF OF CONCEPT GRANTS2
5092;101095461;HORIZON-HLTH-2022-DISEASE-07-03;Non-communicable diseases risk reduction in adolescence and youth (Global Alliance for Chronic Diseases - GACD)
5093;101061516;HORIZON-CL2-2021-HERITAGE-01-02;New ways of participatory management and sustainable financing of museums and other cultural institutions
5094;101084131;HORIZON-CL5-2021-D3-03-02;Next generation of renewable energy technologies
5095;101091812;HORIZON-CL4-2022-RESILIENCE-01-14;Membranes for gas separations - membrane distillation (IA)
5096;101066876;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5097;101062186;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5098;101069433;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
5099;101057746;HORIZON-HLTH-2021-DISEASE-04-04;Clinical validation of artificial intelligence (AI) solutions for treatment and care
5100;101058587;HORIZON-WIDERA-2021-ERA-01-91;Ensuring reliability and trust in quality of Research Ethics expertise in the context of new/emerging technologies
5101;101054656;ERC-2021-ADG;ERC ADVANCED GRANTS
5102;101061826;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5103;101061314;HORIZON-CL2-2021-TRANSFORMATIONS-01-01;Estimates of irregular migrants in Europe - stakeholder network
5104;101081179;HORIZON-CL5-2022-D1-02-03;Improvement of Integrated Assessment Models in support of climate policies
5105;101057070;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
5106;101060130;HORIZON-WIDERA-2021-ACCESS-02-01;Twinning Western Balkans Special
5107;101095435;HORIZON-HLTH-2022-TOOL-11-02;New methods for the effective use of real-world data and/or synthetic data in regulatory decision-making and/or in health technology assessment
5108;101057699;HORIZON-HLTH-2021-DISEASE-04-04;Clinical validation of artificial intelligence (AI) solutions for treatment and care
5109;101057014;HORIZON-HLTH-2021-ENVHLTH-03-01;European partnership for the assessment of risks from chemicals (PARC)
5110;101081373;HORIZON-MSCA-2021-COFUND-01-01;MSCA COFUND 2021
5111;101086248;HORIZON-MSCA-2021-SE-01-01;MSCA Staff Exchanges 2021
5112;101056891;HORIZON-CL5-2021-D1-01-07;Improved economic methods for decision-making on climate and environmental policies
5113;101079148;HORIZON-INFRA-2021-DEV-02-02;Consolidation of the research infrastructure landscape – Individual support for ESFRI projects
5114;101056306;HORIZON-CL5-2021-D1-01-04;Enhanced integrated assessment in pursuit of global climate goals
5115;101060816;HORIZON-CL6-2021-CLIMATE-01-05;Agroecological approaches for climate change mitigation, resilient agricultural production and enhanced biodiversity
5116;101060995;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5117;101043213;ERC-2021-STG;ERC STARTING GRANTS
5118;101076564;ERC-2022-STG;ERC STARTING GRANTS
5119;101095175;HORIZON-CL2-2022-TRANSFORMATIONS-01-10;Socio-economic effects of ageing societies
5120;101061748;HORIZON-CL2-2021-DEMOCRACY-01-03;Feminisms for a new age of democracy
5121;101060825;HORIZON-CL2-2021-DEMOCRACY-01-05;Politics and governance in a post-pandemic world
5122;101061653;HORIZON-CL2-2021-DEMOCRACY-01-02;Economic models and modern democracies
5123;101059811;HORIZON-CL2-2021-DEMOCRACY-01-04;Democratic politics in the EU’s neighbourhood
5124;101061342;HORIZON-CL2-2021-DEMOCRACY-01-02;Economic models and modern democracies
5125;101061330;HORIZON-CL2-2021-DEMOCRACY-01-01;The future of liberal democracy in Europe
5126;101061687;HORIZON-CL2-2021-DEMOCRACY-01-03;Feminisms for a new age of democracy
5127;101060899;HORIZON-CL2-2021-DEMOCRACY-01-01;The future of liberal democracy in Europe
5128;101059288;HORIZON-CL2-2021-DEMOCRACY-01-02;Economic models and modern democracies
5129;101061256;HORIZON-CL2-2021-DEMOCRACY-01-03;Feminisms for a new age of democracy
5130;101060749;HORIZON-CL2-2021-DEMOCRACY-01-03;Feminisms for a new age of democracy
5131;101061550;HORIZON-CL2-2021-DEMOCRACY-01-05;Politics and governance in a post-pandemic world
5132;101061621;HORIZON-CL2-2021-DEMOCRACY-01-01;The future of liberal democracy in Europe
5133;101061738;HORIZON-CL2-2021-DEMOCRACY-01-04;Democratic politics in the EU’s neighbourhood
5134;101060836;HORIZON-CL2-2021-DEMOCRACY-01-03;Feminisms for a new age of democracy
5135;101060809;HORIZON-CL2-2021-DEMOCRACY-01-04;Democratic politics in the EU’s neighbourhood
5136;101061272;HORIZON-CL2-2021-DEMOCRACY-01-05;Politics and governance in a post-pandemic world
5137;101094905;HORIZON-CL2-2022-DEMOCRACY-01-01;Artificial intelligence, big data and democracy
5138;101094984;HORIZON-CL2-2022-DEMOCRACY-01-06;Media for democracy – democratic media
5139;101095142;HORIZON-CL2-2022-DEMOCRACY-01-08;Representative democracy in flux
5140;101095095;HORIZON-CL2-2022-DEMOCRACY-01-07;Politics and the impact of online social networks and new media
5141;101094765;HORIZON-CL2-2022-DEMOCRACY-01-02;The future of democracy and civic participation
5142;101094665;HORIZON-CL2-2022-DEMOCRACY-01-07;Politics and the impact of online social networks and new media
5143;101095106;HORIZON-CL2-2022-DEMOCRACY-01-04;Education for democracy
5144;101094052;HORIZON-CL2-2022-DEMOCRACY-01-04;Education for democracy
5145;101094258;HORIZON-CL2-2022-DEMOCRACY-01-02;The future of democracy and civic participation
5146;101094991;HORIZON-CL2-2022-DEMOCRACY-01-03;The impact of inequalities on democracy
5147;101094190;HORIZON-CL2-2022-DEMOCRACY-01-08;Representative democracy in flux
5148;101094752;HORIZON-CL2-2022-DEMOCRACY-01-07;Politics and the impact of online social networks and new media
5149;101094731;HORIZON-CL2-2022-DEMOCRACY-01-05;Evolution of political extremism and its influence on contemporary social and political dialogue
5150;101095290;HORIZON-CL2-2022-DEMOCRACY-01-05;Evolution of political extremism and its influence on contemporary social and political dialogue
5151;101094560;HORIZON-CL2-2022-DEMOCRACY-01-03;The impact of inequalities on democracy
5152;101094394;HORIZON-CL2-2022-DEMOCRACY-01-09;Global governance for a world in transition: Norms, institutions, actors
5153;101094364;HORIZON-CL2-2022-DEMOCRACY-01-01;Artificial intelligence, big data and democracy
5154;101095170;HORIZON-CL2-2022-DEMOCRACY-01-05;Evolution of political extremism and its influence on contemporary social and political dialogue
5155;101095000;HORIZON-CL2-2022-DEMOCRACY-01-03;The impact of inequalities on democracy
5156;101095237;HORIZON-CL2-2022-DEMOCRACY-01-08;Representative democracy in flux
5157;101086218;HORIZON-MSCA-2021-SE-01-01;MSCA Staff Exchanges 2021
5158;101076911;HORIZON-CL5-2022-D6-01-05;Artificial Intelligence (AI): Explainable and trustworthy concepts, techniques and models for CCAM (CCAM Partnership)
5159;101070802;HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01;Awareness Inside
5160;101069165;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
5161;101072456;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
5162;101097224;HORIZON-KDT-JU-2021-2-RIA-Focus-Topic-1;HORIZON-KDT-JU-2021-2-RIA-Focus Topic 1-Processing solutions for AI at the edge addressing the design stack and middleware
5163;101052182;ERC-2021-ADG;ERC ADVANCED GRANTS
5164;101069457;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
5165;101045669;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
5166;101073982;HORIZON-CL3-2021-DRS-01-05;Fast deployed mobile laboratories to enhance situational awareness for pandemics and emerging infectious diseases
5167;101065303;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
5168;101042266;ERC-2021-STG;ERC STARTING GRANTS
5169;101070350;HORIZON-CL4-2021-DATA-01-03;Technologies for data management (AI, Data and Robotics Partnership) (IA)
5170;101070473;HORIZON-CL4-2021-DATA-01-05;Future European platforms for the Edge: Meta Operating Systems (RIA)
5171;101069732;HORIZON-CL4-2021-DATA-01-05;Future European platforms for the Edge: Meta Operating Systems (RIA)
5172;101070074;HORIZON-CL4-2021-DATA-01-03;Technologies for data management (AI, Data and Robotics Partnership) (IA)
5173;101070487;HORIZON-CL4-2021-DATA-01-05;Future European platforms for the Edge: Meta Operating Systems (RIA)
5174;101070186;HORIZON-CL4-2021-DATA-01-01;Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)
5175;101070118;HORIZON-CL4-2021-DATA-01-05;Future European platforms for the Edge: Meta Operating Systems (RIA)
5176;101070177;HORIZON-CL4-2021-DATA-01-05;Future European platforms for the Edge: Meta Operating Systems (RIA)
5177;101070516;HORIZON-CL4-2021-DATA-01-05;Future European platforms for the Edge: Meta Operating Systems (RIA)
5178;101070052;HORIZON-CL4-2021-DATA-01-01;Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)
5179;101070279;HORIZON-CL4-2021-DATA-01-01;Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)
5180;101070030;HORIZON-CL4-2021-DATA-01-07;Coordination and Support of the ‘Cloud-Edge-IoT’ domain (CSA)
5181;101069836;HORIZON-CL4-2021-DATA-01-08;Roadmap for next generation computing and systems technologies (CSA)
5182;101070416;HORIZON-CL4-2021-DATA-01-03;Technologies for data management (AI, Data and Robotics Partnership) (IA)
5183;101070214;HORIZON-CL4-2021-DATA-01-01;Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)
5184;101070262;HORIZON-CL4-2021-DATA-01-03;Technologies for data management (AI, Data and Robotics Partnership) (IA)
5185;101070571;HORIZON-CL4-2021-DATA-01-07;Coordination and Support of the ‘Cloud-Edge-IoT’ domain (CSA)
5186;101070122;HORIZON-CL4-2021-DATA-01-03;Technologies for data management (AI, Data and Robotics Partnership) (IA)
5187;101070141;HORIZON-CL4-2021-DATA-01-01;Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)
5188;101092644;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5189;101070284;HORIZON-CL4-2021-DATA-01-03;Technologies for data management (AI, Data and Robotics Partnership) (IA)
5190;101093003;HORIZON-CL4-2022-DATA-01-01;Methods for exploiting data and knowledge for extremely precise outcomes (analysis, prediction, decision support), reducing complexity and presenting insights in understandable way (RIA)
5191;101092696;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5192;101092944;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5193;101093051;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5194;101092639;HORIZON-CL4-2022-DATA-01-04;Technologies and solutions for data trading, monetizing, exchange and interoperability (AI, Data and Robotics Partnership) (IA)
5195;101092950;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5196;101093069;HORIZON-CL4-2022-DATA-01-03;Programming tools for decentralised intelligence and swarms (RIA)
5197;101092749;HORIZON-CL4-2022-DATA-01-01;Methods for exploiting data and knowledge for extremely precise outcomes (analysis, prediction, decision support), reducing complexity and presenting insights in understandable way (RIA)
5198;101093006;HORIZON-CL4-2022-DATA-01-03;Programming tools for decentralised intelligence and swarms (RIA)
5199;101093046;HORIZON-CL4-2022-DATA-01-03;Programming tools for decentralised intelligence and swarms (RIA)
5200;101093202;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5201;101092711;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5202;101093129;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5203;101093164;HORIZON-CL4-2022-DATA-01-01;Methods for exploiting data and knowledge for extremely precise outcomes (analysis, prediction, decision support), reducing complexity and presenting insights in understandable way (RIA)
5204;101092968;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5205;101092877;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5206;101093126;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5207;101093216;HORIZON-CL4-2022-DATA-01-04;Technologies and solutions for data trading, monetizing, exchange and interoperability (AI, Data and Robotics Partnership) (IA)
5208;101093110;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5209;101092702;HORIZON-CL4-2022-DATA-01-03;Programming tools for decentralised intelligence and swarms (RIA)
5210;101093026;HORIZON-CL4-2022-DATA-01-05;Extreme data mining, aggregation and analytics technologies and solutions (RIA)
5211;101092908;HORIZON-CL4-2022-DATA-01-03;Programming tools for decentralised intelligence and swarms (RIA)
5212;101092646;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5213;101084288;HORIZON-CL5-2021-D3-03-16;Innovative biomethane production as an energy carrier and a fuel
5214;101072827;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
5215;101095387;HORIZON-HLTH-2022-IND-13-02;Scaling up multi-party computation, data anonymisation techniques, and synthetic data generation
5216;101071830;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5217;101071680;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5218;101070756;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5219;101072135;HORIZON-EIE-2021-SCALEUP-01-01;Expanding Acceleration Ecosystems 
5220;101070767;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5221;101071410;HORIZON-EIE-2021-SCALEUP-01-01;Expanding Acceleration Ecosystems 
5222;101070737;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5223;101070768;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5224;101070811;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5225;101072073;HORIZON-EIE-2021-SCALEUP-01-01;Expanding Acceleration Ecosystems 
5226;101070847;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5227;101070831;HORIZON-EIE-2021-CONNECT-01-02;Building capabilities in innovation procurement
5228;101072092;HORIZON-EIE-2021-SCALEUP-01-01;Expanding Acceleration Ecosystems 
5229;101070800;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5230;101070745;HORIZON-EIE-2021-CONNECT-01-02;Building capabilities in innovation procurement
5231;101070749;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5232;101070806;HORIZON-EIE-2021-CONNECT-01-01;Preparatory action for setting up joint programmes among innovation ecosystems actors
5233;101072248;HORIZON-EIE-2021-SCALEUP-01-01;Expanding Acceleration Ecosystems 
5234;101096732;HORIZON-EIE-2022-CONNECT-01-01;Towards more inclusive networks and initiatives in European innovation ecosystems
5235;101096150;HORIZON-EIE-2022-CONNECT-01-01;Towards more inclusive networks and initiatives in European innovation ecosystems
5236;101096746;HORIZON-EIE-2022-CONNECT-01-01;Towards more inclusive networks and initiatives in European innovation ecosystems
5237;101095862;HORIZON-EIE-2022-CONNECT-01-01;Towards more inclusive networks and initiatives in European innovation ecosystems
5238;101096781;HORIZON-EIE-2022-CONNECT-01-02;Integration of social innovation actors in innovation ecosystems
5239;101071747;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5240;101071856;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5241;101072239;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5242;101100515;HORIZON-EIE-2022-SCALEUP-01-01;Expanding Entrepreneurial Ecosystems
5243;101095314;HORIZON-WIDERA-2022-ERA-01-51;Acceleration Services in support of the institutional transformation of Higher Education Institutions
5244;101060090;HORIZON-EURATOM-2021-NRT-01-15;Support for Euratom national contact points
5245;101071478;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5246;101071451;HORIZON-EIE-2021-SCALEUP-01-03;Women TechEU
5247;101058094;HORIZON-WIDERA-2021-ERA-01-90;The challenges of research ethics and integrity in response to crisis: the coronavirus pandemic and beyond
5248;101056649;HORIZON-WIDERA-2021-RESAVER-IBA;Support to RESAVER Pension Fund
5249;101055476;HORIZON-EIE-2021-INNOVSMES-01-01;European Partnership on Innovative SMEs
5250;101094158;HORIZON-WIDERA-2022-ERA-01-81;Support to the implementation of inclusive gender equality plans
5251;101078646;ERC-2022-STG;ERC STARTING GRANTS
5252;101097122;HORIZON-JU-SNS-2022-STREAM-A-01-07;Real-time Zero-touch Service Technologies
5253;101101418;HORIZON-JTI-CLEANH2-2022-04-03;Reversible SOC system development, operation and energy system (grid) integration
5254;101077471;ERC-2022-STG;ERC STARTING GRANTS
5255;101096487;HORIZON-CL5-2022-D5-01-13;Digital aviation technologies for new aviation business models, services, emerging global threats and industrial competitiveness
5256;101071784;ERC-2022-SyG;ERC Synergy Grants
5257;101040197;ERC-2021-STG;ERC STARTING GRANTS
5258;101097560;HORIZON-KDT-JU-2021-2-RIA-Focus-Topic-1;HORIZON-KDT-JU-2021-2-RIA-Focus Topic 1-Processing solutions for AI at the edge addressing the design stack and middleware
5259;101078827;ERC-2022-STG;ERC STARTING GRANTS
5260;101096649;HORIZON-MISS-2021-CANCER-02-01;Develop new methods and technologies for cancer screening and early detection
5261;101101540;HORIZON-JTI-CLEANH2-2022-05-04;Development of validated test methods and requirements for measuring devices intended for measuring NG/H2 mixtures
5262;101101404;HORIZON-JTI-CLEANH2-2022-03-07;Development of specific aviation cryogenic storage system with a gauging, fuel metering, heat management and monitoring system
5263;101095697;HORIZON-HLTH-2022-STAYHLTH-02-01;Personalised blueprint of chronic inflammation in health-to-disease transition
5264;101096573;HORIZON-JU-SNS-2022-STREAM-A-01-02;Ubiquitous Radio Access
5265;101093393;HORIZON-EUROHPC-JU-2021-COE-01-01;Centres of Excellence preparing applications in the Exascale era
5266;101095882;HORIZON-CL5-2022-D5-01-10;New generation of full electric urban and peri-urban Bus Rapid Transit systems to strengthen climate-friendly mass transport (2ZERO)
5267;101094302;HORIZON-CL2-2022-DEMOCRACY-01-01;Artificial intelligence, big data and democracy
5268;101096563;HORIZON-EIE-2022-CONNECT-01-02;Integration of social innovation actors in innovation ecosystems
5269;101094036;HORIZON-CL2-2022-HERITAGE-01-09;Games and culture shaping our society
5270;101101917;HORIZON-ER-JU-2022-FA4-01;A sustainable and green rail system
5271;101094626;HORIZON-CL2-2022-TRANSFORMATIONS-01-06;Overcoming discrimination for an inclusive labour market
5272;101073761;HORIZON-EIC-2021-STARTUPEU-01-01;Enhancing synergies between the EIC and Startup Europe
5273;101101498;HORIZON-JTI-CLEANH2-2022-01-06;Efficiency boost of solar thermochemical water splitting
5274;101094718;HORIZON-INFRA-2022-DEV-01-01;Research infrastructure concept development
5275;101094287;HORIZON-INFRA-2022-TECH-01-01;R&D for the next generation of scientific instrumentation, tools and methods
5276;101094818;HORIZON-CL2-2022-HERITAGE-01-08;Effects of climate change and natural hazards on cultural heritage and remediation
5277;101093457;HORIZON-EUROHPC-JU-2021-COE-01-02;Centres of Excellence for supporting supercomputing applications for Science and Innovation
5278;101093169;HORIZON-EUROHPC-JU-2021-COE-01-02;Centres of Excellence for supporting supercomputing applications for Science and Innovation
5279;101094869;HORIZON-CL2-2022-DEMOCRACY-01-02;The future of democracy and civic participation
5280;101070549;HORIZON-CL4-2021-DIGITAL-EMERGING-01-07;Advanced Photonic Integrated Circuits (Photonics Partnership) (RIA)
5281;101093441;HORIZON-EUROHPC-JU-2021-COE-01-01;Centres of Excellence preparing applications in the Exascale era
5282;101101961;HORIZON-JU-CLEAN-AVIATION-2022-01-HER-03;Electrical Distribution Solutions for Hybrid-electric Regional Aircraft
5283;101093864;HORIZON-MISS-2021-CLIMA-02-01;Development of climate change risk assessments in European regions and communities based on a transparent and harmonised Climate Risk Assessment approach
5284;101093374;HORIZON-EUROHPC-JU-2021-COE-01-01;Centres of Excellence preparing applications in the Exascale era
5285;101094998;HORIZON-CL2-2022-HERITAGE-01-10;The New European Bauhaus – shaping a greener and fairer way of life in creative and inclusive societies through Architecture, Design and Arts
5286;101094217;HORIZON-CL2-2022-DEMOCRACY-01-04;Education for democracy
5287;101094211;HORIZON-CL2-2022-TRANSFORMATIONS-01-01;Public policies and indicators for well-being and sustainable development
5288;101095200;HORIZON-CL2-2022-DEMOCRACY-01-02;The future of democracy and civic participation
5289;101096598;HORIZON-CL5-2022-D5-01-08;Modular multi-powertrain zero-emission systems for HDV (BEV and FCEV) for efficient and economic operation (2ZERO)
5290;101056715;HORIZON-CL5-2021-D5-01-04;LCA and design for sustainable circularity - holistic approach for zero-emission mobility solutions and related battery value chain (2ZERO & Batteries Partnership)
5291;101096787;HORIZON-CL5-2022-D3-01-11;Demonstration of innovative forms of storage and their successful operation and integration into innovative energy systems and grid architectures
5292;101101978;HORIZON-JU-CLEAN-AVIATION-2022-01-SMR-03;Advanced Low Weight Integrated Fuselage and Empennage for Short Range and Short-Medium Range Aircraft
5293;101102000;HORIZON-JU-CLEAN-AVIATION-2022-01-HPA-01;Direct Combustion of Hydrogen in Aero-engines
5294;101058477;HORIZON-CL4-2021-TWIN-TRANSITION-01-01;AI enhanced robotics systems for smart manufacturing (AI, Data and Robotics - Made in Europe Partnerships) (IA)
5295;101096508;HORIZON-CL5-2022-D3-01-08;Supporting the action of consumers in the energy market and guide them to act as prosumers, communities and other active forms of active participation in the energy activities
5296;101096511;HORIZON-CL5-2022-D3-01-10;Interoperable solutions for flexibility services using distributed energy storage
5297;101101447;HORIZON-JTI-CLEANH2-2022-02-09;Sampling methodology and quality assessment of HRS
5298;101101521;HORIZON-JTI-CLEANH2-2022-04-02;Ammonia powered fuel cell system focusing on superior efficiency, durable operation and design optimisation
5299;101101504;HORIZON-JTI-CLEANH2-2022-01-02;Development and validation of pressurised high temperature steam electrolysis stacks (Proton Conducting Ceramic Electrolysis)
5300;101100507;HORIZON-EIE-2022-SCALEUP-01-01;Expanding Entrepreneurial Ecosystems
5301;101093910;HORIZON-MISS-2021-OCEAN-02-01;European Blue Parks
5302;101094587;HORIZON-INFRA-2022-TECH-01-01;R&D for the next generation of scientific instrumentation, tools and methods
5303;101093942;HORIZON-MISS-2021-CLIMA-02-02;Support to the regions in developing pathways towards climate resilience and corresponding innovation agendas
5304;101091774;HORIZON-CL4-2022-RESILIENCE-01-10;Innovative materials for advanced (nano)electronic components and systems (RIA)
5305;101096328;HORIZON-JU-SNS-2022-STREAM-C-01-01;SNS experimental Infrastructure
5306;101092347;HORIZON-CL4-2022-RESILIENCE-01-20;Climate Neutral and Circular Innovative Materials Technologies Open Innovation Test Beds (IA)
5307;101082575;HORIZON-EUSPA-2021-SPACE-02-51;EGNSS and Copernicus applications fostering the European Green deal
5308;101101274;HORIZON-JTI-CLEANH2-2022-01-01;Development and validation of pressurised high temperature steam electrolysis stacks (Solid Oxide Electrolysis)
5309;101092582;HORIZON-CL4-2022-DATA-01-02;Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)
5310;101095230;HORIZON-WIDERA-2022-ERA-01-60;A European competence centre for science communication
5311;101059988;HORIZON-CL6-2021-BIODIV-01-12;Improved science based maritime spatial planning and identification of marine protected areas
5312;101101415;HORIZON-JTI-CLEANH2-2022-02-02;Hydrogen and H2NG leak detection for continuous monitoring and safe operation of HRS and future hydrogen/H2NG networks
5313;101094742;HORIZON-CL2-2022-DEMOCRACY-01-06;Media for democracy – democratic media
5314;101093016;HORIZON-CL4-2022-DATA-01-04;Technologies and solutions for data trading, monetizing, exchange and interoperability (AI, Data and Robotics Partnership) (IA)
5315;101101409;HORIZON-JTI-CLEANH2-2022-03-06;Development and optimisation of a dedicated Fuel Cells for Aviation: from dedicated stack (100s kW) up to full system (MWs)
5316;101093150;HORIZON-CL4-2022-DIGITAL-EMERGING-01-03;Advanced multi-sensing systems (Photonics Partnership) (RIA)
5317;101094917;HORIZON-WIDERA-2022-ERA-01-51;Acceleration Services in support of the institutional transformation of Higher Education Institutions
