;projectID;topic;title
19264;817923;SFS-30-2018-2019-2020;Agri-Aqua Labs
19265;654021;EINFRA-1-2014;Managing, preserving and computing with big research data
19266;774586;BG-07-2017;Blue green innovation for clean coasts and seas
19267;688945;INFRADEV-2-2015;Preparatory Phase of ESFRI projects
19268;645648;MSCA-RISE-2014;Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
19269;823886;MSCA-RISE-2018;Research and Innovation Staff Exchange
19270;817998;SFS-30-2018-2019-2020;Agri-Aqua Labs
19271;810296;ERC-2018-SyG;ERC Synergy Grant
19272;675737;MSCA-ITN-2015-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19273;730941;EINFRA-22-2016;User-driven e-infrastructure innovation
19274;668031;PHC-02-2015;Understanding disease: systems medicine
19275;101004806;INFRAIA-02-2020;Integrating Activities for Starting Communities
19276;857996;IBA-ERC-VPRES-SUP-19;Support to the Vice-Chairs
19277;819826;ERC-2018-COG;ERC Consolidator Grant
19278;813839;MSCA-ITN-2018;Innovative Training Networks
19279;764927;MSCA-ITN-2017;Innovative Training Networks
19280;812992;MSCA-ITN-2018;Innovative Training Networks
19281;862923;BG-08-2018-2019;All Atlantic Ocean Research Alliance Flagship
19282;101000518;BG-11-2020;Towards a productive, healthy, resilient, sustainable and highly-valued Black Sea
19283;951668;INFRADEV-01-2019-2020;Design Studies
19284;871140;INFRASUPP-01-2018-2019;Policy and international cooperation measures for research infrastructures
19285;824063;INFRASUPP-01-2018-2019;Policy and international cooperation measures for research infrastructures
19286;656984;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19287;899679;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19288;899275;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19289;653846;MSCA-IF-2014-GF;Marie Skłodowska-Curie Individual Fellowships (IF-GF)
19290;746506;MSCA-IF-2016;Individual Fellowships
19291;101002107;ERC-2020-COG;ERC CONSOLIDATOR GRANTS
19292;823937;MSCA-RISE-2018;Research and Innovation Staff Exchange
19293;771878;ERC-2017-COG;ERC Consolidator Grant
19294;797688;MSCA-IF-2017;Individual Fellowships
19295;101016138;ICT-37-2020;Advancing photonics technologies and application driven photonics components and the innovation ecosystem
19296;101030421;MSCA-IF-2020;Individual Fellowships
19297;657596;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19298;747319;MSCA-IF-2016;Individual Fellowships
19299;899673;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19300;678674;ERC-StG-2015;ERC Starting Grant
19301;101001534;ERC-2020-COG;ERC CONSOLIDATOR GRANTS
19302;823897;MSCA-RISE-2018;Research and Innovation Staff Exchange
19303;701493;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19304;838772;MSCA-IF-2018;Individual Fellowships
19305;642768;MSCA-ITN-2014-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19306;964588;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19307;964735;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19308;797556;MSCA-IF-2017;Individual Fellowships
19309;665148;FETOPEN-RIA-2014-2015;FET-Open research projects
19310;950618;ERC-2020-STG;ERC STARTING GRANTS
19311;647342;ERC-CoG-2014;ERC Consolidator Grant
19312;812818;MSCA-ITN-2018;Innovative Training Networks
19313;800487;MSCA-IF-2017;Individual Fellowships
19314;714837;ERC-2016-STG;ERC Starting Grant
19315;101023717;MSCA-IF-2020;Individual Fellowships
19316;771647;ERC-2017-COG;ERC Consolidator Grant
19317;815869;ERC-2018-COG;ERC Consolidator Grant
19318;682537;ERC-CoG-2015;ERC Consolidator Grant
19319;716950;ERC-2016-STG;ERC Starting Grant
19320;700745;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19321;641272;MSCA-ITN-2014-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19322;814147;MSCA-ITN-2018;Innovative Training Networks
19323;771417;ERC-2017-COG;ERC Consolidator Grant
19324;644906;ICT-15-2014;Big data and Open Data Innovation and take-up
19325;101016902;DT-ICT-12-2020;AI for the smart hospital of the future
19326;101024986;MSCA-IF-2020;Individual Fellowships
19327;872873;SwafS-14-2018-2019-2020;Supporting the development of territorial Responsible Research and Innovation
19328;871245;ICT-10-2019-2020;Robotics Core Technology
19329;755234;SC1-PM-08-2017;New therapies for rare diseases
19330;672499;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
19331;847567;SC1-BHC-19-2019;Implementation research for maternal and child health
19332;847984;SC1-BHC-19-2019;Implementation research for maternal and child health
19333;733901;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
19334;682110;ERC-CoG-2015;ERC Consolidator Grant
19335;813782;MSCA-ITN-2018;Innovative Training Networks
19336;115966;IMI2-2015-05-01;Patient perspective elicitation on benefits and risks of medicinal products, from development through the entire life cycle, to inform the decision-making process by regulators and Health Technology Assessment bodie
19337;874467;SC1-BHC-10-2019;Innovation Procurement: Next generation sequencing (NGS) for routine diagnosis
19338;860002;MSCA-ITN-2019;Innovative Training Networks
19339;777365;IMI2-2016-09-04;NEXT GENERATION OF ELECTRONIC TRANSLATIONAL SAFETY – NEXGETS
19340;642934;MSCA-ITN-2014-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19341;665937;GERI-4-2014;Support to research organisations to implement gender equality plans
19342;732515;ICT-26-2016;System abilities, development and pilot installations
19343;945175;SC1-BHC-24-2020;Healthcare interventions for the management of the elderly multimorbid patient
19344;692789;ERC-ADG-2015;ERC Advanced Grant
19345;899727;ERC-2019-POC;ERC Proof of Concept Grant
19346;823893;INFRADEV-03-2018-2019;Individual support to ESFRI and other world-class research infrastructures
19347;733381;SC1-PM-04-2016;Networking and optimising the use of population and patient cohorts at EU level
19348;955735;MSCA-ITN-2020;Innovative Training Networks
19349;964590;SC1-HCO-17-2020;Coordinating and supporting research on the human microbiome in Europe and beyond
19350;847707;NFRP-2018-8;Radiation protection research
19351;116064;IMI2-2015-07-05;A COMPREHENSIVE ‘PAEDIATRIC PRECLINICAL POC PLATFORM’ TO ENABLE CLINICAL MOLECULE DEVELOPMENT FOR CHILDREN WITH CANCER
19352;641549;MSCA-ITN-2014-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19353;861878;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19354;101004112;DT-SPACE-25-EO-2020;Big data technologies and Artificial Intelligence for Copernicus
19355;781012;ICT-39-2016-2017;International partnership building in low and middle income countries
19356;651970;SIE-01-2014-1;Stimulating the innovation potential of SMEs for a low carbon energy system
19357;754412;MSCA-COFUND-2016;Co-funding of regional, national and international programmes
19358;649447;EURO-3-2014;European societies after the crisis
19359;727552;SC1-HCO-13-2016;Healthcare Workforce IT skills
19360;841969;MSCA-IF-2018;Individual Fellowships
19361;793396;MSCA-IF-2017;Individual Fellowships
19362;686066;JTI-CS2-2014-CFP01-AIR-01-06;Design and demonstration of a laminar nacelle concept for business jet
19363;896095;MSCA-IF-2019;Individual Fellowships
19364;633379;MSCA-NIGHT-2014;European Researchers' Night (NIGHT)
19365;661580;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19366;649416;YOUNG-5a-2014;Societal and political engagement of young people and their perspectives on Europe
19367;754702;SC1-PM-07-2017;Promoting mental health and well-being in the young
19368;768084;SMEInst-12-2016-2017;New business models for inclusive, innovative and reflective societies
19369;847523;MSCA-COFUND-2018;Co-funding of regional, national and international programmes
19370;642893;MSCA-ITN-2014-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19371;649875;EE-12-2014;Socioeconomic research on energy efficiency
19372;888650;EIC-SMEInst-2018-2020;SME instrument
19373;669026;WIDESPREAD-2-2014;ERA Chairs
19374;101028470;MSCA-IF-2020;Individual Fellowships
19375;727058;REV-INEQUAL-07-2016;Spatial justice, social cohesion and territorial inequalities
19376;768905;SPIRE-09-2017;Pilot lines based on more flexible and down-scaled high performance processing
19377;948432;ERC-2020-STG;ERC STARTING GRANTS
19378;719035;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
19379;648055;ERC-CoG-2014;ERC Consolidator Grant
19380;664726;MSCA-COFUND-2014-FP;Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)
19381;706396;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19382;662506;BG-12-2014-1;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth
19383;852577;ERC-2019-STG;ERC Starting Grant
19384;847413;MSCA-COFUND-2018;Co-funding of regional, national and international programmes
19385;862272;ERC-2019-POC;ERC Proof of Concept Grant
19386;762938;IBA-SC6-EUROMED-2016;Presidency Conference on Strengthening Euro-Mediterranean cooperation through Research and Innovation
19387;705353;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19388;773782;RUR-02-2017;Coastal-rural interactions: Enhancing synergies between land and sea-based activities
19389;659950;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19390;649496;YOUNG-1-2014;Early job insecurity and labour market exclusion
19391;647049;ERC-CoG-2014;ERC Consolidator Grant
19392;649395;YOUNG-1-2014;Early job insecurity and labour market exclusion
19393;710577;SEAC-1-2015;Innovative ways to make science education and scientific careers attractive to young people
19394;776848;SC5-08-2017;Large-scale demonstrators on nature-based solutions for hydro-meteorological risk reduction
19395;101006798;MG-3-7-2020;Improved Production and Maintenance Processes in Shipyards
19396;847529;IBA-SC2-Bioeconomy-2018;Bioeconomy Presidency Conference
19397;675378;MSCA-ITN-2015-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19398;778045;MSCA-RISE-2017;Research and Innovation Staff Exchange
19399;789790;ERC-2017-PoC;ERC-Proof of Concept
19400;654663;LCE-02-2015;Developing the next generation technologies of renewable electricity and heating/cooling
19401;745344;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
19402;660955;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19403;757721;ERC-2017-STG;ERC Starting Grant
19404;672528;SIE-01-2014;Stimulating the innovation potential of SMEs for a low carbon energy system
19405;842299;MSCA-IF-2018;Individual Fellowships
19406;884539;LC-SC3-CC-1-2018-2019-2020;Social Sciences and Humanities (SSH) aspects of the Clean-Energy Transition
19407;788529;ERC-2017-ADG;ERC Advanced Grant
19408;101018413;MSCA-IF-2020;Individual Fellowships
19409;741467;ERC-2016-ADG;ERC Advanced Grant
19410;689510;SC5-12b-2015;Materials under extreme conditions
19411;783176;ECSEL-2017-1;IA
19412;764452;LCE-21-2017;Market uptake of renewable energy technologies
19413;866207;ERC-2019-COG;ERC Consolidator Grant
19414;657030;MSCA-IF-2014-GF;Marie Skłodowska-Curie Individual Fellowships (IF-GF)
19415;652129;SIE-01-2014-1;Stimulating the innovation potential of SMEs for a low carbon energy system
19416;658297;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19417;783247;ECSEL-2017-1;IA
19418;873576;EIC-SMEInst-2018-2020;SME instrument
19419;730924;INFRAIA-02-2017;Integrating Activities for Starting Communities
19420;813036;MSCA-ITN-2018;Innovative Training Networks
19421;750405;MSCA-IF-2016;Individual Fellowships
19422;841373;MSCA-IF-2018;Individual Fellowships
19423;785047;EE-15-2017;Increasing capacities for actual implementation of energy efficiency measures in industry and services
19424;735977;FCH-04-2-2016;Identification of legal-administrative barriers for the installation and operation of key FCH technologies
19425;876868;ECSEL-2019-2-RIA;ECSEL-2019-2-RIA
19426;822778;TRANSFORMATIONS-06-2018;Inclusive and sustainable growth through cultural and creative industries and the arts
19427;894976;MSCA-IF-2019;Individual Fellowships
19428;639383;ERC-StG-2014;ERC Starting Grant
19429;635893;MSCA;MSCA
19430;706620;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19431;712949;MSCA-COFUND-2015-FP;Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)
19432;698795;INSO-10-2015-1;SME business model innovation
19433;781885;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
19434;723917;FOF-01-2016;Novel hybrid approaches for additive and subtractive manufacturing machines
19435;668023;PHC-18-2015;Establishing effectiveness of health care interventions in the paediatric population
19436;847471;MSCA-COFUND-2018;Co-funding of regional, national and international programmes
19437;890434;MSCA-IF-2019;Individual Fellowships
19438;827805;EIC-SMEInst-2018-2020;SME instrument
19439;708305;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19440;640771;WATER-1a-2014;First application and market replication
19441;815378;ERC-2018-COG;ERC Consolidator Grant
19442;699641;INNOSUP-5-2014;peer learning of innovation agencies
19443;663830;MSCA-COFUND-2014-FP;Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)
19444;860070;MSCA-ITN-2019;Innovative Training Networks
19445;793678;MSCA-IF-2017;Individual Fellowships
19446;647152;ERC-CoG-2014;ERC Consolidator Grant
19447;724949;ERC-2016-COG;ERC Consolidator Grant
19448;774519;BG-02-2016-2017;High value-added specialised vessel concepts enabling more efficient servicing of emerging coastal and offshore activities
19449;896341;MSCA-IF-2019;Individual Fellowships
19450;763313;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
19451;761857;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
19452;723687;BIOTEC-04-2016;KET Biotechnology foresight identifying gaps and high-value opportunities for the EU industry
19453;740127;SwafS-20-2016;ERA Mobility and Career Day
19454;649724;EE-12-2014;Socioeconomic research on energy efficiency
19455;665779;MSCA-COFUND-2014-FP;Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)
19456;649489;EURO-3-2014;European societies after the crisis
19457;101004776;TRANSFORMATIONS-18-2020;Technological transformations, skills and globalization - future challenges for shared prosperity
19458;797131;MSCA-IF-2017;Individual Fellowships
19459;752410;MSCA-IF-2016;Individual Fellowships
19460;687941;ICT-10-2015;Collective Awareness Platforms for Sustainability and Social Innovation
19461;824349;MG-4-3-2018;Demographic change and participation of women in transport
19462;685909;NMP-06-2015;Novel nanomatrices and nanocapsules
19463;696391;ISIB-02-2015;Closing the research and innovation divide: the crucial role of innovation support services and knowledge exchange
19464;758190;ERC-2017-STG;ERC Starting Grant
19465;101023804;MSCA-IF-2020;Individual Fellowships
19466;101030643;MSCA-IF-2020;Individual Fellowships
19467;866394;EIC-SMEInst-2018-2020;SME instrument
19468;675602;MSCA-ITN-2015-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19469;857631;WIDESPREAD-03-2018;Twinning
19470;649456;EURO-4-2014;Political challenges for Europe
19471;895355;MSCA-IF-2019;Individual Fellowships
19472;754923;SC1-PM-02-2017;New concepts in patient stratification
19473;880726;EIC-SMEInst-2018-2020;SME instrument
19474;819167;MSCA-NIGHT-2018;European Researchers' Night
19475;665667;MSCA-COFUND-2014-FP;Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)
19476;955605;MSCA-ITN-2020;Innovative Training Networks
19477;723246;MG-2.2-2016;Development, production and use of high performance and lightweight materials for vessels and equipment
19478;820636;EIC-FTI-2018-2020;Fast Track to Innovation (FTI)
19479;680599;EE-18-2015;New technologies for utilization of heat recovery in large industrial systems, considering the whole energy cycle from heat production to transformation, delivery and end use
19480;713730;MSCA-COFUND-2015-FP;Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)
19481;803506;ERC-2018-STG;ERC Starting Grant
19482;745531;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
19483;645909;INSO-6-2014;Platform for ICT for Learning and Inclusion
19484;705207;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19485;894751;MSCA-IF-2019;Individual Fellowships
19486;882276;ERC-2019-ADG;ERC Advanced Grant
19487;824326;MG-4-3-2018;Demographic change and participation of women in transport
19488;641660;WASTE-4b-2014;Global waste dimension
19489;649378;EURO-2-2014;The European growth agenda
19490;645775;INT-01-2014;Enhancing and focusing research and innovation cooperation with the Union’s key international partner countries - proposals targeting Russia and China
19491;753438;MSCA-IF-2016;Individual Fellowships
19492;675003;MSCA-ITN-2015-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
19493;705140;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19494;690874;MSCA-RISE-2015;Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
19495;671465;FCH-01.2-2014;Cell and stack components, stack and system manufacturing technologies and quality assurance
19496;736169;SMEInst-08-2016-2017;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth
19497;636778;FoF-04-2014;Developing smart factories that are attractive to workers
19498;747433;MSCA-IF-2016;Individual Fellowships
19499;740179;SMEInst-02-2016-2017;Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
19500;101026526;MSCA-IF-2020;Individual Fellowships
19501;797461;MSCA-IF-2017;Individual Fellowships
19502;748671;MSCA-IF-2016;Individual Fellowships
19503;737479;ECSEL-2016-2;ECSEL Key Applications and Essential Technologies (IA)
19504;851149;ERC-2019-STG;ERC Starting Grant
19505;956758;MSCA-ITN-2020;Innovative Training Networks
19506;717644;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
19507;722966;MSCA-NIGHT-2016;European Researchers' Night
19508;893032;MSCA-IF-2019;Individual Fellowships
19509;742185;IBA-MSCA-Presidency-2017;Presidency conference(s)
19510;716388;ERC-2016-STG;ERC Starting Grant
19511;945322;MSCA-COFUND-2019;Co-funding of regional, national and international programmes
19512;893008;MSCA-IF-2019;Individual Fellowships
19513;777023;JTI-CS2-2016-CFP05-TE2-01-05;ATS Level SAT 2035 forecast
19514;649565;EURO-3-2014;European societies after the crisis
19515;702528;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19516;874703;SC1-BHC-28-2019;The Human Exposome Project: a toolbox for assessing and addressing the impact of environment on health
19517;772835;RUR-10-2016-2017;Thematic Networks compiling knowledge ready for practice
19518;651475;SIE-01-2014-1;Stimulating the innovation potential of SMEs for a low carbon energy system
19519;727520;SFS-31-2016;Farming for tomorrow - developing an enabling environment for resilient and sustainable agricultural systems
19520;875907;EIC-SMEInst-2018-2020;SME instrument
19521;725961;ERC-2016-COG;ERC Consolidator Grant
19522;715950;ERC-2016-STG;ERC Starting Grant
19523;724188;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
19524;658694;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19525;851621;ERC-2019-STG;ERC Starting Grant
19526;863397;EIC-SMEInst-2018-2020;SME instrument
19527;847926;SC1-BHC-22-2019;Mental health in the workplace
19528;771976;ERC-2017-COG;ERC Consolidator Grant
19529;833577;ERC-2018-ADG;ERC Advanced Grant
19530;762138;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
19531;882234;IBA-ENERGY-SETPLAN-2020;Support to the Finnish Presidency Conference on the European Strategic Technology Plan (SET-Plan) 2019
19532;836312;EIC-SMEInst-2018-2020;SME instrument
19533;649255;EURO-2-2014;The European growth agenda
19534;861242;INNOSUP-02-2019-2020;European SME innovation Associate - pilot
19535;740105;H2020-SGA2-EEN;H2020 2D CONSULTATION EEN
19536;705686;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19537;827164;EIC-SMEInst-2018-2020;SME instrument
19538;749068;MSCA-IF-2016;Individual Fellowships
19539;841716;MSCA-IF-2018;Individual Fellowships
19540;830698;EIC-SMEInst-2018-2020;SME instrument
19541;723716;EE-08-2016;Socio-economic research on consumer's behaviour related to energy efficiency
19542;101003673;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19543;826840;EIC-SMEInst-2018-2020;SME instrument
19544;101016112;SC1-PHE-CORONAVIRUS-2020-2B;Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)
19545;101036836;LC-GD-2-3-2020;Accelerating the green transition and energy access Partnership with Africa
19546;101016247;SC1-PHE-CORONAVIRUS-2020-2C;Behavioural, social and economic impacts of the outbreak response
19547;962036;EIC-SMEInst-2018-2020;SME instrument
19548;101016216;SC1-PHE-CORONAVIRUS-2020-2E;Networking of existing EU and international cohorts of relevance to COVID-19
19549;101003653;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19550;101003633;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19551;101035979;MSCA-NIGHT-2020bis;European Researchers' Night
19552;101024492;MSCA-IF-2020;Individual Fellowships
19553;945097;SC1-BHC-29-2020;Innovative actions for improving urban health and wellbeing - addressing environment, climate and socioeconomic factors
19554;101017915;FETPROACT-EIC-07-2020;FET Proactive: emerging paradigms and communities
19555;101003606;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19556;101026650;MSCA-IF-2020;Individual Fellowships
19557;101003651;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19558;961916;EIC-SMEInst-2018-2020;SME instrument
19559;101003562;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19560;101022244;MSCA-IF-2020;Individual Fellowships
19561;101023196;MSCA-IF-2020;Individual Fellowships
19562;707905;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19563;961050;EIC-SMEInst-2018-2020;SME instrument
19564;965226;SC1-BHC-17-2020;Global Alliance for Chronic Diseases (GACD) - Prevention and/or early diagnosis of cancer
19565;964553;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
19566;101016174;SC1-PHE-CORONAVIRUS-2020-2B;Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)
19567;731014;INFRAIA-01-2016-2017;Integrating Activities for Advanced Communities
19568;101007641;MSCA-RISE-2020;Research and Innovation Staff Exchange
19569;101003589;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19570;961745;EIC-SMEInst-2018-2020;SME instrument
19571;101003713;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19572;848166;SC1-BHC-14-2019;Stratified host-directed approaches to improve prevention, treatment and/or cure of infectious diseases
19573;101024974;MSCA-IF-2020;Individual Fellowships
19574;101003595;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19575;101003544;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19576;634650;PHC-32-2014;Advancing bioinformatics to meet biomedical and clinical needs
19577;101003551;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19578;101007766;MSCA-RISE-2020;Research and Innovation Staff Exchange
19579;871275;ICT-30-2019-2020;An empowering, inclusive Next Generation Internet
19580;101025105;MSCA-IF-2020;Individual Fellowships
19581;707128;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19582;815759;EIC-SMEInst-2018-2020;SME instrument
19583;101003555;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19584;894111;MSCA-IF-2019;Individual Fellowships
19585;101003608;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19586;960753;EIC-SMEInst-2018-2020;SME instrument
19587;737432;IBA-EUROPE-ENA-2016;Coordinating scientific advice for policy making provided by the European networks of Academies
19588;101028551;MSCA-IF-2020;Individual Fellowships
19589;767015;FETOPEN-01-2016-2017;FET-Open research and innovation actions
19590;727922;SFS-14-2016;Understanding host-pathogen-environment interactions
19591;101016087;SC1-PHE-CORONAVIRUS-2020-2B;Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)
19592;101003627;SC1-PHE-CORONAVIRUS-2020;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19593;101034252;MSCA-COFUND-2020;Co-funding of regional, national and international programmes
19594;797966;MSCA-IF-2017;Individual Fellowships
19595;101024066;MSCA-IF-2020;Individual Fellowships
19596;101027218;MSCA-IF-2020;Individual Fellowships
19597;659961;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19598;101015990;SC1-PHE-CORONAVIRUS-2020-2C;Behavioural, social and economic impacts of the outbreak response
19599;101016083;SC1-PHE-CORONAVIRUS-2020-2B;Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)
19600;101015941;SC1-PHE-CORONAVIRUS-2020-2B;Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)
19601;101017116;ICT-36-2020;Disruptive photonics technologies
19602;101036138;MSCA-NIGHT-2020bis;European Researchers' Night
19603;101016038;SC1-PHE-CORONAVIRUS-2020-2B;Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)
19604;645710;MSCA-RISE-2014;Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
19605;885120;ERC-2019-ADG;ERC Advanced Grant
19606;101007019;MG-4-9-2020;The European mobility culture of tomorrow: Reinventing the wheel?
19607;964333;SC1-HCO-01-2018-2019-2020;Actions in support of the International Consortium for Personalised Medicine
19608;101029801;MSCA-IF-2020;Individual Fellowships
19609;846502;MSCA-IF-2018;Individual Fellowships
19610;706293;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
19611;101034583;FETOPEN-03-2018-2019-2020;FET Innovation Launchpad
19612;841925;MSCA-IF-2018;Individual Fellowships
19613;101006407;SwafS-19-2018-2019-2020;Taking stock and re-examining the role of science communication
19614;796490;MSCA-IF-2017;Individual Fellowships
19615;101036127;MSCA-NIGHT-2020bis;European Researchers' Night
19616;953360;IBA-SWFS-EUCYS-2020;EUCYS 2020
19617;101026158;MSCA-IF-2020;Individual Fellowships
19618;101030481;MSCA-IF-2020;Individual Fellowships
19619;101016127;SC1-PHE-CORONAVIRUS-2020-2C;Behavioural, social and economic impacts of the outbreak response
19620;883285;SU-DRS05-2019;Demonstration of novel concepts for the management of pandemic crises
19621;753112;MSCA-IF-2016;Individual Fellowships
19622;695054;ERC-ADG-2015;ERC Advanced Grant
19623;101015924;SC1-PHE-CORONAVIRUS-2020-2C;Behavioural, social and economic impacts of the outbreak response
19624;101006285;SwafS-31-2020;Bottom-up approach to build SwafS knowledge base
19625;101015736;IBA-SC1-CORONAVIRUS-2020-3;Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
19626;101037867;IBA-SC1-CORONAVIRUS-2020-4;EU-wide Covid-19 vaccine trial network
19627;101033615;MSCA-IF-2020;Individual Fellowships
